date,symbol,open,close,low,high,volume
4/5/2010,ADP,38.96400615,38.97278402,38.73573486,39.23617384,3700300
4/6/2010,ADP,38.94644776,38.88498859,38.71817559,39.00790255,4426000
4/7/2010,ADP,38.84987094,38.56892186,38.43722739,38.89376997,3085000
4/8/2010,ADP,38.59526251,38.52502283,38.31431431,38.64793942,2925500
4/9/2010,ADP,38.63915803,38.85864881,38.39332748,38.85864881,2444400
4/12/2010,ADP,38.89376997,38.81475241,38.6567173,38.89376997,2219100
4/13/2010,ADP,38.78841176,38.58648112,38.51624495,38.88498859,3100300
4/14/2010,ADP,38.50746356,38.78841176,38.40210887,38.79719403,3641800
4/15/2010,ADP,38.84987094,39.22739596,38.71817559,39.27129148,2900400
4/16/2010,ADP,39.06058297,38.88498859,38.81475241,39.40298683,5138700
4/19/2010,ADP,38.89376997,39.26251449,38.89376997,39.28885075,2975200
4/20/2010,ADP,39.41176822,39.5346813,39.28885075,39.54346269,2873300
4/21/2010,ADP,39.48200439,39.56102195,39.28885075,39.56979982,2786200
4/22/2010,ADP,39.37664969,39.56979982,39.09570149,39.60491747,2598600
4/23/2010,ADP,39.61369886,39.92976558,39.30641001,39.96488411,3341800
4/26/2010,ADP,39.90342493,39.79807112,39.72783494,40.15803336,2764300
4/27/2010,ADP,39.49956365,38.99912467,38.8762072,39.73661282,5438900
4/28/2010,ADP,39.13081914,38.75329412,38.59526251,39.13959701,5075200
4/29/2010,ADP,38.80597103,38.97278402,38.45478666,39.19227392,5104900
4/30/2010,ADP,39.1483784,38.07726076,38.04214311,39.1483784,4806600
5/3/2010,ADP,38.39332748,38.34065057,37.98068832,38.41966813,3576600
5/4/2010,ADP,38.23529587,37.62950307,37.13784197,38.23529587,4911100
5/5/2010,ADP,37.62950307,37.45390869,37.24319666,38.2089561,4094300
5/6/2010,ADP,37.21685953,36.35645478,23.23090518,37.80509394,7539900
5/7/2010,ADP,36.04038806,36.48814925,35.83845742,36.99736962,8539000
5/10/2010,ADP,36.86567515,37.29587357,36.86567515,37.8226532,5912200
5/11/2010,ADP,37.19930114,37.31343635,37.10272432,37.70851712,4056500
5/12/2010,ADP,37.33977349,37.76997542,37.24319666,37.78753468,3576000
5/13/2010,ADP,37.6119403,37.26953731,37.2256374,37.65584021,4465400
5/14/2010,ADP,37.09394293,36.69886216,36.47936787,37.1202827,4500700
5/17/2010,ADP,36.82177524,36.97980685,36.43547234,37.15540123,4996400
5/18/2010,ADP,36.97980685,36.63740386,36.50570852,37.29587357,3886100
5/19/2010,ADP,36.42669096,36.5144899,36.38279543,36.89201141,5140400
5/20/2010,ADP,36.03160667,35.39947673,35.33801844,36.19842318,6262200
5/21/2010,ADP,34.78490255,35.66286304,34.6971036,35.71554346,5221100
5/24/2010,ADP,35.50483143,35.3643547,35.13608692,35.75943898,3507600
5/25/2010,ADP,34.90781563,35.24144162,34.4776137,35.24144162,5252000
5/26/2010,ADP,35.31167779,35.03951097,34.9165935,35.76822125,4553000
5/27/2010,ADP,35.81211677,36.13696488,35.53994908,36.13696488,3650700
5/28/2010,ADP,36.05794732,35.89113433,35.6365259,36.25110009,3804100
6/1/2010,ADP,35.77699824,35.54872695,35.43459526,36.2335417,3194000
6/2/2010,ADP,35.53994908,36.40913169,35.23266023,36.42669096,3961200
6/3/2010,ADP,36.47936787,36.8393345,36.28621861,36.91835206,4182500
6/4/2010,ADP,36.27743723,35.52239069,35.39947673,36.27743723,4636500
6/7/2010,ADP,35.49605004,35.12730553,35.08341001,35.61018525,4598100
6/8/2010,ADP,35.08341001,36.06672871,35.03072959,36.08428797,6818900
6/9/2010,ADP,35.79455751,35.87357507,35.5750676,36.35645478,6334400
6/10/2010,ADP,36.25110009,36.89201141,35.80333889,37.05004653,5515800
6/11/2010,ADP,36.41791308,36.72519842,36.30377788,36.76909833,4216000
6/14/2010,ADP,36.63740386,36.77787621,36.63740386,37.2256374,3253200
6/15/2010,ADP,37.1202827,37.42756804,36.80421598,37.45390869,3701900
6/16/2010,ADP,37.30465496,37.23441879,37.03248815,37.41879104,3572700
6/17/2010,ADP,37.18174188,37.23441879,36.9007928,37.38367252,4158700
6/18/2010,ADP,37.30465496,37.1202827,36.91835206,37.42756804,4119500
6/21/2010,ADP,37.36611326,36.61106321,36.47936787,37.53292625,5659400
6/22/2010,ADP,36.65496225,36.11940562,36.09306497,37.01492889,4483300
6/23/2010,ADP,36.04916945,36.04916945,35.8560158,36.33011414,4271200
6/24/2010,ADP,35.75066198,35.62774451,35.417036,35.99648815,5695600
6/25/2010,ADP,35.66286304,35.87357507,35.47849078,36.06672871,6594800
6/28/2010,ADP,36.08428797,35.92625198,35.82967603,36.13696488,4604800
6/29/2010,ADP,35.54872695,35.46093152,35.23266023,35.88235645,9470800
6/30/2010,ADP,35.32045917,35.34679631,35.20632309,35.72432133,5441600
7/1/2010,ADP,35.23266023,34.86391659,34.60930817,35.33801844,8230900
7/2/2010,ADP,35.09218788,34.61808955,34.38103687,35.45215364,4416900
7/6/2010,ADP,34.84635733,34.60052678,34.3108007,34.9692748,4684400
7/7/2010,ADP,34.60052678,35.30289991,34.51273134,35.37313608,4937400
7/8/2010,ADP,35.53116769,35.44337226,35.11852853,35.53116769,4870100
7/9/2010,ADP,35.47849078,35.75066198,35.37313608,35.78577963,2945900
7/12/2010,ADP,35.86479368,35.97892976,35.48727217,36.18964179,2621100
7/13/2010,ADP,36.17208253,36.42669096,36.15452414,36.57594469,3554700
7/14/2010,ADP,36.40913169,36.61106321,36.33889552,36.72519842,3208200
7/15/2010,ADP,36.44425022,36.6286216,36.17208253,36.78665759,3025400
7/16/2010,ADP,36.58472608,35.67164442,35.60140825,36.58472608,4492600
7/19/2010,ADP,35.71554346,36.01404741,35.69798068,36.11062423,2764000
7/20/2010,ADP,35.64530378,36.37401405,35.33801844,36.4003547,3443300
7/21/2010,ADP,36.47059087,35.33801844,35.13608692,36.47059087,6490000
7/22/2010,ADP,35.6365259,36.4003547,35.6365259,36.54082704,3972300
7/23/2010,ADP,36.21598244,36.77787621,36.17208253,36.86567515,4464000
7/26/2010,ADP,36.74275768,36.91835206,36.63740386,36.91835206,3340600
7/27/2010,ADP,36.9446892,36.90957068,36.74275768,37.12906058,3573300
7/28/2010,ADP,36.91835206,36.96224759,36.87445215,37.27831431,3305300
7/29/2010,ADP,36.50570852,36.27743723,36.01404741,36.9007928,4843800
7/30/2010,ADP,35.95259263,36.2335417,35.93503336,36.41791308,3338500
8/2/2010,ADP,36.47059087,36.83055663,36.31255487,36.87445215,2965300
8/3/2010,ADP,36.76909833,36.88323442,36.38279543,36.96224759,3783900
8/4/2010,ADP,36.82177524,36.99736962,36.54960843,37.05882441,3557500
8/5/2010,ADP,36.76909833,36.81299385,36.56716681,36.91835206,2669000
8/6/2010,ADP,36.47936787,36.49692713,35.90869359,36.58472608,4069100
8/9/2010,ADP,36.6286216,36.67252151,36.49692713,36.79543459,1926100
8/10/2010,ADP,36.30377788,36.31255487,35.98771115,36.49692713,3243100
8/11/2010,ADP,35.90869359,35.46971291,35.37313608,35.97892976,3451600
8/12/2010,ADP,35.20632309,35.11852853,34.94293415,35.39069535,2776400
8/13/2010,ADP,35.06584723,34.93415628,34.87269798,35.23266023,2496000
8/16/2010,ADP,34.7585619,35.17998332,34.56540825,35.26778227,2693600
8/17/2010,ADP,35.3555777,35.42581387,35.24144162,35.87357507,3633000
8/18/2010,ADP,35.32045917,35.31167779,34.9692748,35.417036,3525600
8/19/2010,ADP,35.23266023,34.63564881,34.43371378,35.24144162,3656100
8/20/2010,ADP,34.51273134,34.5917489,34.32835909,34.73222125,3127600
8/23/2010,ADP,34.65320808,34.28446005,34.26690079,34.89025637,2643200
8/24/2010,ADP,34.1527691,34.07375154,33.83670237,34.40737752,3297100
8/25/2010,ADP,33.86303863,34.17910536,33.72256629,34.33714047,2857700
8/26/2010,ADP,34.24934153,34.02107375,33.92449781,34.39859526,2947800
8/27/2010,ADP,34.3108007,34.55663126,33.85426163,34.60052678,3227100
8/30/2010,ADP,34.46883582,34.09130992,34.09130992,34.56540825,3135400
8/31/2010,ADP,34.10886918,33.89815716,33.80158033,34.35469974,4003600
9/1/2010,ADP,34.07375154,34.56540825,34.06497015,34.88147498,3810200
9/2/2010,ADP,34.62686743,34.84635733,34.43371378,34.95171554,2925100
9/3/2010,ADP,35.24144162,35.18876471,34.98683319,35.52239069,3781200
9/7/2010,ADP,35.08341001,34.83757946,34.81123881,35.12730553,2478200
9/8/2010,ADP,34.63564881,34.82002019,34.4776137,35.00439245,2599600
9/9/2010,ADP,35.22388235,35.04828797,34.94293415,35.29411853,2500500
9/10/2010,ADP,35.07462862,35.20632309,34.9692748,35.33801844,1795800
9/13/2010,ADP,35.55750834,35.47849078,35.34679631,35.65408516,2515400
9/14/2010,ADP,35.40825461,35.60140825,35.38191396,35.76822125,2123300
9/15/2010,ADP,35.72432133,36.17208253,35.55750834,36.21598244,3434100
9/16/2010,ADP,35.99648815,36.11062423,35.98771115,36.19842318,2229500
9/17/2010,ADP,36.32133626,36.28621861,36.13696488,36.42669096,5632000
9/20/2010,ADP,36.43547234,36.9007928,36.31255487,36.98858824,3174100
9/21/2010,ADP,36.91835206,36.66374012,36.31255487,36.9446892,2839000
9/22/2010,ADP,36.70764004,36.79543459,36.65496225,37.16418262,2884500
9/23/2010,ADP,36.6198446,36.54082704,36.43547234,36.82177524,2203500
9/24/2010,ADP,36.49692713,37.43635031,36.49692713,37.43635031,2774100
9/27/2010,ADP,37.33099561,36.96224759,36.92712994,37.37489113,2830700
9/28/2010,ADP,37.19051975,37.29587357,36.47936787,37.50658648,3630400
9/29/2010,ADP,37.23441879,36.97980685,36.87445215,37.26075593,3269600
9/30/2010,ADP,37.2256374,36.9007928,36.60228534,37.43635031,5203800
10/1/2010,ADP,37.05882441,36.71642142,36.6813029,37.31343635,4019900
10/4/2010,ADP,36.77787621,36.65496225,36.44425022,37.02370676,3806700
10/5/2010,ADP,36.96224759,37.01492889,36.87445215,37.17296049,4896900
10/6/2010,ADP,37.02370676,36.97102897,36.83055663,37.14662335,2881300
10/7/2010,ADP,37.24319666,37.03248815,36.99736962,37.31343635,2730400
10/8/2010,ADP,37.04126514,36.96224759,36.6813029,37.12906058,2456300
10/11/2010,ADP,36.9446892,36.90957068,36.6813029,37.07638367,1417200
10/12/2010,ADP,36.84811589,36.87445215,36.43547234,36.92712994,2246300
10/13/2010,ADP,37.12906058,37.27831431,36.90957068,37.48024934,2046500
10/14/2010,ADP,37.26953731,37.2870957,37.05004653,37.46269008,2093700
10/15/2010,ADP,37.51536787,37.69973925,37.20807814,37.74363477,3481600
10/18/2010,ADP,37.52414486,37.71729851,37.3924504,37.75241703,2740400
10/19/2010,ADP,37.51536787,37.40123178,37.05882441,37.6733986,2988100
10/20/2010,ADP,37.51536787,38.00702458,37.40123178,38.09482002,3456400
10/21/2010,ADP,38.17383758,38.25285514,37.9455698,38.32309131,3022500
10/22/2010,ADP,38.36699122,38.45478666,38.13871993,38.52502283,2329400
10/25/2010,ADP,38.58648112,38.62159965,38.46356804,38.73573486,2818200
10/26/2010,ADP,38.44600878,38.79719403,38.14750132,38.84987094,4152300
10/27/2010,ADP,39.00790255,39.22739596,38.51624495,39.28007287,4087400
10/28/2010,ADP,39.28885075,38.95522476,38.75329412,39.29763213,3118400
10/29/2010,ADP,38.8674302,39.06058297,38.73573486,39.22739596,2911900
11/1/2010,ADP,39.11326076,39.26251449,38.98156541,39.50834065,2668200
11/2/2010,ADP,39.50834065,39.35030904,39.23617384,39.62247673,3414100
11/3/2010,ADP,39.32396927,39.63125812,39.20105531,39.73661282,4404000
11/4/2010,ADP,39.90342493,40.17559614,39.82440737,40.17559614,3253700
11/5/2010,ADP,40.09657858,40.24583231,39.97366198,40.26339157,3452700
11/8/2010,ADP,39.99122037,39.9209842,39.640036,40.21071466,2427800
11/9/2010,ADP,39.93854346,39.78051185,39.640036,40.07901932,2412800
11/10/2010,ADP,40.08779719,40.1316971,39.65759438,40.1316971,2985600
11/11/2010,ADP,39.93854346,40.23705092,39.63125812,40.23705092,2846700
11/12/2010,ADP,40.10535645,39.87708867,39.67515364,40.12291572,3220800
11/15/2010,ADP,40.05267954,39.86830729,39.84197015,40.38630465,3704800
11/16/2010,ADP,39.51712204,39.18349693,38.92010711,39.60491747,3656400
11/17/2010,ADP,39.06936084,39.04302019,38.90254785,39.18349693,2860300
11/18/2010,ADP,39.35908692,39.74539421,39.1483784,39.89464794,2821800
11/19/2010,ADP,39.72783494,39.85074802,39.50834065,39.87708867,2613400
11/22/2010,ADP,39.64881738,40.01756102,39.473223,40.06146093,2299100
11/23/2010,ADP,39.68393503,39.50834065,39.13081914,39.68393503,2880400
11/24/2010,ADP,39.65759438,40.15803336,39.65759438,40.34240913,2607000
11/26/2010,ADP,39.89464794,39.92976558,39.58735821,40.01756102,925500
11/29/2010,ADP,39.60491747,39.56102195,38.99034328,39.69271642,3282800
11/30/2010,ADP,39.26251449,39.13081914,39.01668393,39.49956365,6109500
12/1/2010,ADP,39.61369886,40.48288148,39.61369886,40.55311765,5911200
12/2/2010,ADP,40.54434065,40.99210184,40.43898244,41.20281036,5643100
12/3/2010,ADP,40.86040737,41.02722037,40.7374899,41.04477875,2131600
12/6/2010,ADP,40.86918437,40.9043029,40.7374899,41.03599737,2236900
12/7/2010,ADP,41.25548727,40.83406673,40.82528885,41.41352327,4054200
12/8/2010,ADP,40.64091659,40.79016681,40.5794583,40.83406673,3708300
12/9/2010,ADP,40.87796576,40.85162599,40.65847586,41.03599737,2389300
12/10/2010,ADP,40.95698332,40.85162599,40.70237138,41.04477875,2673500
12/13/2010,ADP,40.80772959,40.7989482,40.54434065,40.92186216,4879400
12/14/2010,ADP,40.87796576,41.11501493,40.81650746,41.22036962,3703200
12/15/2010,ADP,41.10623354,40.91308428,40.87796576,41.23792889,3373800
12/16/2010,ADP,40.92186216,41.13257419,40.7989482,41.30816857,3991700
12/17/2010,ADP,41.27305092,41.14135558,40.87796576,41.27305092,4829100
12/20/2010,ADP,41.21159175,41.06233802,40.91308428,41.25548727,3001900
12/21/2010,ADP,41.15013345,41.13257419,40.98332046,41.26426866,3464300
12/22/2010,ADP,41.15013345,41.1852511,41.07989728,41.27305092,2093300
12/23/2010,ADP,41.23792889,40.84284811,40.67603512,41.25548727,1639800
12/27/2010,ADP,40.7989482,40.88674363,40.47410009,40.96576119,1504600
12/28/2010,ADP,41.06233802,40.85162599,40.67603512,41.10623354,1766400
12/29/2010,ADP,40.96576119,40.7989482,40.78138982,41.00087972,2167400
12/30/2010,ADP,40.63213521,40.76383055,40.518,40.91308428,1877900
12/31/2010,ADP,40.68481299,40.63213521,40.39508604,40.75504917,1680500
1/3/2011,ADP,41.04477875,41.30816857,41.02722037,41.65057243,3674600
1/4/2011,ADP,41.22915101,41.15891484,41.07111589,41.38718262,3259800
1/5/2011,ADP,41.15013345,41.81738455,41.09745654,41.81738455,4345600
1/6/2011,ADP,41.73836699,42.14223354,41.65935382,42.15101054,3760500
1/7/2011,ADP,41.92274276,42.23880948,41.80860755,42.31782353,3759600
1/10/2011,ADP,41.81738455,42.25636874,41.69447147,42.38806409,3442300
1/11/2011,ADP,42.30904565,42.44951888,42.17735119,42.73046708,3201600
1/12/2011,ADP,42.7216892,43.00263477,42.440741,43.02897454,2614600
1/13/2011,ADP,42.86216155,42.58999473,42.30026427,42.97629763,2438400
1/14/2011,ADP,42.60755399,42.80070325,42.51097717,42.96751624,1996300
1/18/2011,ADP,42.55487621,42.9850755,42.54609482,43.13432924,2887200
1/19/2011,ADP,42.99385689,42.7655856,42.66900878,42.99385689,2186300
1/20/2011,ADP,42.79192537,43.09921071,42.71290781,43.22212818,3014800
1/21/2011,ADP,43.19578753,43.05531519,42.84460316,43.23968745,2481300
1/24/2011,ADP,43.03775593,43.47673661,43.03775593,43.66110799,4189000
1/25/2011,ADP,43.24846532,43.62599034,43.05531519,43.63476822,2499100
1/26/2011,ADP,43.58209043,42.55487621,42.51975505,43.63476822,5101600
1/27/2011,ADP,41.88762072,42.7216892,41.85250307,42.81826251,3825900
1/28/2011,ADP,42.83582177,42.04565672,41.93152063,43.12555136,3262600
1/31/2011,ADP,42.22124671,42.05443371,41.72958999,42.26514662,3015100
2/1/2011,ADP,42.20368832,42.94117998,42.20368832,43.0465338,2395000
2/2/2011,ADP,42.7216892,42.94117998,42.54609482,43.08165233,2525200
2/3/2011,ADP,42.73046708,43.09043371,42.46707726,43.1079921,1938100
2/4/2011,ADP,43.08165233,43.31870149,42.77436699,43.37138191,2252000
2/7/2011,ADP,43.30992362,43.45039596,43.09043371,43.52063565,2682200
2/8/2011,ADP,43.39771905,43.47673661,43.1079921,43.52063565,1877000
2/9/2011,ADP,43.23968745,43.17822827,43.01141615,43.33626427,1813900
2/10/2011,ADP,43.19578753,43.52941352,42.70413082,43.53819491,2487600
2/11/2011,ADP,43.34504126,43.66110799,43.13432924,43.67866725,2093900
2/14/2011,ADP,43.57331343,43.68744864,43.32748288,43.76646269,2052100
2/15/2011,ADP,43.494295,43.50307726,43.28358297,43.61720896,1790000
2/16/2011,ADP,43.61720896,43.45917735,43.16066989,43.66988938,2223300
2/17/2011,ADP,43.38894118,43.75768481,43.2133468,43.81914399,1587900
2/18/2011,ADP,43.71378578,43.84548025,43.47673661,43.85426163,3159300
2/22/2011,ADP,43.25724671,43.11676997,42.96751624,43.67866725,2692000
2/23/2011,ADP,43.08165233,42.88850219,42.71290781,43.19578753,2887200
2/24/2011,ADP,43.02897454,43.01141615,42.57243547,43.23090606,2305200
2/25/2011,ADP,43.17822827,43.55575417,43.01141615,43.66988938,1902800
2/28/2011,ADP,43.66110799,43.89815716,43.4328367,43.92449781,2990300
3/1/2011,ADP,43.91571642,43.36260053,43.19578753,43.9859561,3416000
3/2/2011,ADP,43.24846532,43.74890342,43.1518885,43.89815716,2903800
3/3/2011,ADP,44.01229324,44.36347849,43.94205707,44.51273222,3121500
3/4/2011,ADP,44.23178314,44.18788762,43.88938016,44.38103687,2600400
3/7/2011,ADP,44.31958209,43.95961633,43.7050079,44.49517296,3811800
3/8/2011,ADP,44.07375154,44.67076734,43.79280334,44.77612116,3576200
3/9/2011,ADP,44.24934241,44.6971036,43.95961633,44.78490255,3527100
3/10/2011,ADP,44.21422388,44.24056453,43.95961633,44.55663126,3588100
3/11/2011,ADP,44.0298525,44.25812379,43.78402195,44.48639508,2457300
3/14/2011,ADP,44.03863389,43.9859561,43.73134416,44.11764794,2751200
3/15/2011,ADP,43.07287445,43.30992362,43.02019754,43.88938016,2975500
3/16/2011,ADP,42.93239772,42.45830026,42.25636874,43.19578753,4288200
3/17/2011,ADP,43.13432924,42.81826251,42.65144952,43.13432924,2724200
3/18/2011,ADP,43.25724671,43.29236435,43.12555136,43.52941352,4708700
3/21/2011,ADP,43.48551361,43.8103626,43.47673661,44.17032836,3150900
3/22/2011,ADP,43.74012555,43.95083494,43.63476822,44.12642932,2669300
3/23/2011,ADP,44.01229324,43.9859561,43.39771905,44.05619315,2460400
3/24/2011,ADP,44.10887006,44.21422388,43.55575417,44.3108007,2212000
3/25/2011,ADP,44.33714135,44.22300527,44.20544688,44.6883266,1909300
3/28/2011,ADP,44.20544688,44.20544688,44.08252941,44.52151361,1897400
3/29/2011,ADP,44.12642932,44.46005443,43.89815716,44.54784987,1744900
3/30/2011,ADP,44.52151361,44.90781651,44.36347849,44.95171554,2825500
3/31/2011,ADP,44.89903512,45.04828885,44.8551396,45.21510184,2833000
4/1/2011,ADP,45.10097015,45.37313696,45.09218788,45.60140825,2650200
4/4/2011,ADP,45.55750922,45.66286304,45.28534153,45.66286304,2230200
4/5/2011,ADP,45.56629061,45.46971378,45.43459526,45.82967603,1796200
4/6/2011,ADP,45.76822125,46.33011501,45.52239069,46.50570939,3441400
4/7/2011,ADP,46.21598332,46.47059087,45.99648903,46.52326778,2741300
4/8/2011,ADP,46.53205004,46.04917032,45.81211677,46.53205004,1880100
4/11/2011,ADP,46.26866023,46.02282968,45.97892976,46.38279543,2200200
4/12/2011,ADP,45.87357594,45.68920369,45.53994996,45.94381212,1907800
4/13/2011,ADP,45.67164442,45.70676295,45.25900088,45.84723529,2902700
4/14/2011,ADP,45.53116857,45.68920369,45.10974715,45.89991572,2203100
4/15/2011,ADP,45.69798156,45.75943986,45.36435558,45.9613705,2967400
4/18/2011,ADP,45.14486567,45.40825461,45.14486567,45.54872783,2020600
4/19/2011,ADP,45.55750922,45.53994996,45.30290079,45.61018613,2683100
4/20/2011,ADP,45.91747498,46.32133714,45.89113433,46.41791396,2316400
4/21/2011,ADP,46.38279543,46.53205004,46.12818349,46.53205004,1742700
4/25/2011,ADP,46.35645566,46.68130378,46.33011501,46.78665759,2050800
4/26/2011,ADP,46.75153995,47.25197805,46.75153995,47.37489201,2164100
4/27/2011,ADP,47.10272432,47.65584021,47.05882529,47.69974012,1998000
4/28/2011,ADP,47.56804478,47.59438191,47.26075593,47.64706321,2278000
4/29/2011,ADP,47.50658648,47.72607638,47.48025022,47.81387533,4196100
5/2/2011,ADP,47.89288938,48.02458472,47.69095874,48.19139684,3121900
5/3/2011,ADP,47.93678929,47.7699763,47.43635031,48.25285601,3417000
5/4/2011,ADP,47.84021247,47.68218086,47.37489201,48.19139684,4031000
5/5/2011,ADP,47.53292713,47.0061475,46.73398068,47.53292713,3872600
5/6/2011,ADP,47.541705,47.05004741,46.84811677,47.61194118,4333600
5/9/2011,ADP,46.90079368,47.33977349,46.90079368,47.51536787,3469600
5/10/2011,ADP,47.35733275,47.55048639,47.32221422,47.77875768,3437800
5/11/2011,ADP,47.541705,47.22563828,46.85689377,47.58560404,3530900
5/12/2011,ADP,47.25197805,47.91923003,47.12906146,47.94557068,3530900
5/13/2011,ADP,47.8226532,47.41879104,47.27831519,48.0509245,3351300
5/16/2011,ADP,47.33099649,47.04126602,46.90079368,47.48902722,3321200
5/17/2011,ADP,46.84811677,47.12906146,46.69886216,47.2168604,2982600
5/18/2011,ADP,47.09394293,47.62072256,46.79543547,47.67339947,2451200
5/19/2011,ADP,47.81387533,47.62950395,47.55048639,48.16506058,3271200
5/20/2011,ADP,47.6031633,47.55926339,47.26953731,47.78753556,2794400
5/23/2011,ADP,46.90957155,46.90079368,46.73398068,47.07638367,3189200
5/24/2011,ADP,46.95347059,46.74275856,46.6198446,47.04126602,3115200
5/25/2011,ADP,46.71642142,46.82177612,46.58472695,46.9446892,3670800
5/26/2011,ADP,46.73398068,47.08516594,46.48815013,47.23441967,2809200
5/27/2011,ADP,47.05882529,47.52414574,47.05882529,47.55048639,2234800
5/31/2011,ADP,48.07726163,48.38455048,47.75241703,48.39332836,4867600
6/1/2011,ADP,48.18261984,47.77875768,47.77875768,48.3757691,5077400
6/2/2011,ADP,47.76119491,47.64706321,47.36611414,47.91044864,3031700
6/3/2011,ADP,47.13784284,46.77787621,46.58472695,47.22563828,3668800
